0.000,1.121440
2.000,1.117409
4.000,1.119022
6.000,1.122996
8.000,1.109894
10.000,1.132349
12.000,1.135739
14.000,1.119822
16.000,1.122101
18.000,1.123968
20.000,1.119554
22.000,1.130449
24.000,1.111955
26.000,1.105319
28.000,1.114008
30.000,1.102442
32.000,1.100744
34.000,1.113443
36.000,1.112313
38.000,1.116916
40.000,1.117851
42.000,1.113896
44.000,1.109025
46.000,1.111919
48.000,1.129441
50.000,1.112442
52.000,1.114159
54.000,1.107973
56.000,1.122947
58.000,1.117292
60.000,1.121837
62.000,1.123868
64.000,1.110437
66.000,1.114331
68.000,1.120443
70.000,1.114326
72.000,1.107370
74.000,1.124686
76.000,1.122217
78.000,1.097948
80.000,1.103073
82.000,1.118376
84.000,1.112777
86.000,1.114739
88.000,1.099385
90.000,1.110805
92.000,1.112478
94.000,1.128554
96.000,1.121652
98.000,1.112053
100.000,1.102989
102.000,1.098852
104.000,1.112347
106.000,1.123663
108.000,1.105400
110.000,1.116153
112.000,1.126533
114.000,1.117657
116.000,1.119845
118.000,1.115844
120.000,1.125582
122.000,1.123685
124.000,1.113694
126.000,1.122388
128.000,1.112138
130.000,1.107742
132.000,1.107188
134.000,1.128442
136.000,1.114224
138.000,1.120366
140.000,1.113630
142.000,1.127025
144.000,1.107028
146.000,1.129050
148.000,1.116589
150.000,1.116845
152.000,1.107704
154.000,1.114031
156.000,1.117774
158.000,1.123842
160.000,1.119675
162.000,1.105436
164.000,1.115734
166.000,1.111314
168.000,1.108951
170.000,1.113693
172.000,1.120827
174.000,1.116984
176.000,1.113921
178.000,1.121712
180.000,1.111688
182.000,1.121051
184.000,1.107122
186.000,1.115891
188.000,1.114000
190.000,1.101678
192.000,1.109256
194.000,1.109515
196.000,1.114036
198.000,1.096151
200.000,1.111193
202.000,1.118641
204.000,1.103645
206.000,1.109901
208.000,1.114698
210.000,1.107129
212.000,1.110749
214.000,1.103738
216.000,1.106655
218.000,1.106481
220.000,1.093795
222.000,1.103822
224.000,1.113454
226.000,1.100281
228.000,1.101367
230.000,1.105488
232.000,1.112815
234.000,1.118807
236.000,1.104277
238.000,1.107188
240.000,1.113892
