0.000,73.000
2.000,68.000
4.000,66.000
6.000,62.000
8.000,58.000
10.000,60.000
12.000,65.000
14.000,70.000
16.000,69.000
18.000,73.000
20.000,66.000
22.000,71.000
24.000,57.000
26.000,67.000
28.000,65.000
30.000,67.000
32.000,67.000
34.000,69.000
36.000,67.000
38.000,65.000
40.000,63.000
42.000,60.000
44.000,72.000
46.000,72.000
48.000,66.000
50.000,70.000
52.000,70.000
54.000,62.000
56.000,59.000
58.000,69.000
60.000,58.000
62.000,61.000
64.000,67.000
66.000,58.000
68.000,62.000
70.000,67.000
72.000,63.000
74.000,61.000
76.000,62.000
78.000,62.000
80.000,62.000
82.000,71.000
84.000,72.000
86.000,69.000
88.000,64.000
90.000,68.000
92.000,63.000
94.000,65.000
96.000,74.000
98.000,70.000
100.000,64.000
102.000,63.000
104.000,64.000
106.000,71.000
108.000,69.000
110.000,60.000
112.000,61.000
114.000,57.000
116.000,62.000
118.000,65.000
120.000,63.000
122.000,62.000
124.000,67.000
126.000,61.000
128.000,65.000
130.000,72.000
132.000,71.000
134.000,64.000
136.000,69.000
138.000,61.000
140.000,64.000
142.000,69.000
144.000,63.000
146.000,71.000
148.000,76.000
150.000,65.000
152.000,62.000
154.000,66.000
156.000,74.000
158.000,70.000
160.000,64.000
162.000,66.000
164.000,61.000
166.000,62.000
168.000,76.000
170.000,67.000
172.000,74.000
174.000,72.000
176.000,67.000
178.000,72.000
180.000,68.000
182.000,73.000
184.000,68.000
186.000,69.000
188.000,67.000
190.000,71.000
192.000,65.000
194.000,74.000
196.000,65.000
198.000,64.000
200.000,66.000
202.000,69.000
204.000,68.000
206.000,67.000
208.000,66.000
210.000,65.000
212.000,66.000
214.000,65.000
216.000,62.000
218.000,63.000
220.000,60.000
222.000,67.000
224.000,64.000
226.000,62.000
228.000,72.000
230.000,63.000
232.000,63.000
234.000,59.000
236.000,68.000
238.000,63.000
240.000,66.000
242.000,60.000
244.000,63.000
246.000,67.000
248.000,66.000
250.000,60.000
252.000,74.000
254.000,65.000
256.000,61.000
258.000,66.000
260.000,63.000
262.000,67.000
264.000,72.000
266.000,65.000
268.000,66.000
270.000,64.000
272.000,69.000
274.000,73.000
276.000,71.000
278.000,66.000
280.000,71.000
282.000,68.000
284.000,62.000
286.000,70.000
288.000,71.000
290.000,72.000
292.000,64.000
294.000,67.000
296.000,67.000
298.000,58.000
300.000,70.000
302.000,66.000
304.000,62.000
306.000,53.000
308.000,60.000
310.000,63.000
312.000,65.000
314.000,67.000
316.000,68.000
318.000,68.000
320.000,62.000
322.000,72.000
324.000,69.000
326.000,63.000
328.000,69.000
330.000,63.000
332.000,67.000
334.000,67.000
336.000,71.000
338.000,69.000
340.000,64.000
342.000,65.000
344.000,69.000
346.000,61.000
348.000,66.000
350.000,65.000
352.000,67.000
354.000,62.000
356.000,66.000
358.000,58.000
360.000,59.000
362.000,60.000
364.000,60.000
366.000,66.000
368.000,71.000
370.000,65.000
372.000,61.000
374.000,63.000
376.000,59.000
378.000,64.000
380.000,63.000
382.000,61.000
384.000,62.000
386.000,66.000
388.000,66.000
390.000,69.000
392.000,62.000
394.000,64.000
396.000,67.000
398.000,70.000
400.000,66.000
402.000,73.000
404.000,67.000
406.000,64.000
408.000,66.000
410.000,65.000
412.000,61.000
414.000,63.000
416.000,73.000
418.000,68.000
420.000,62.000
422.000,67.000
424.000,56.000
426.000,66.000
428.000,75.000
430.000,64.000
432.000,59.000
434.000,68.000
436.000,62.000
438.000,65.000
440.000,69.000
442.000,54.000
444.000,64.000
446.000,65.000
448.000,60.000
450.000,66.000
452.000,70.000
454.000,68.000
456.000,65.000
458.000,65.000
460.000,53.000
462.000,62.000
464.000,68.000
466.000,59.000
468.000,60.000
470.000,63.000
472.000,63.000
474.000,65.000
476.000,58.000
478.000,68.000
480.000,64.000
482.000,63.000
