0.000000e+00,12390
2.000000e+00,12153
4.000000e+00,12224
6.000000e+00,12144
8.000000e+00,11711
1.000000e+01,12011
1.200000e+01,11922
1.400000e+01,11808
1.600000e+01,11624
1.800000e+01,11810
2.000000e+01,11825
2.200000e+01,11817
2.400000e+01,11810
2.600000e+01,11794
2.800000e+01,11268
3.000000e+01,11672
3.200000e+01,11987
3.400000e+01,11979
3.600000e+01,11921
3.800000e+01,12004
4.000000e+01,12107
4.200000e+01,12083
4.400000e+01,11880
4.600000e+01,12219
4.800000e+01,12092
5.000000e+01,11779
5.200000e+01,11837
5.400000e+01,12131
5.600000e+01,11979
5.800000e+01,12050
6.000000e+01,11795
6.200000e+01,12104
6.400000e+01,12041
6.600000e+01,12419
6.800000e+01,12075
7.000000e+01,12339
7.200000e+01,12175
7.400000e+01,12152
7.600000e+01,12117
7.800000e+01,11980
8.000000e+01,11961
8.200000e+01,12509
8.400000e+01,11665
8.600000e+01,12104
8.800000e+01,11722
9.000000e+01,12153
9.200000e+01,11975
9.400000e+01,11876
9.600000e+01,12200
9.800000e+01,11777
1.000000e+02,12555
1.020000e+02,11900
1.040000e+02,12456
1.060000e+02,12367
1.080000e+02,12278
1.100000e+02,12111
1.120000e+02,11920
1.140000e+02,11933
1.160000e+02,12277
1.180000e+02,11832
1.200000e+02,11889
1.220000e+02,12195
1.240000e+02,11900
1.260000e+02,12127
1.280000e+02,11877
1.300000e+02,11937
1.320000e+02,11913
1.340000e+02,11870
1.360000e+02,12129
1.380000e+02,11842
1.400000e+02,11853
1.420000e+02,12280
1.440000e+02,11819
1.460000e+02,12023
1.480000e+02,12123
1.500000e+02,11538
1.520000e+02,11948
1.540000e+02,12148
1.560000e+02,11949
1.580000e+02,11809
1.600000e+02,11967
1.620000e+02,11722
1.640000e+02,12190
1.660000e+02,12037
1.680000e+02,11997
1.700000e+02,11903
1.720000e+02,11887
1.740000e+02,11852
1.760000e+02,12136
1.780000e+02,12234
1.800000e+02,12053
1.820000e+02,11848
1.840000e+02,12048
1.860000e+02,12195
1.880000e+02,12162
1.900000e+02,11971
1.920000e+02,12247
1.940000e+02,12355
1.960000e+02,11897
1.980000e+02,12246
2.000000e+02,11892
2.020000e+02,12205
2.040000e+02,12173
2.060000e+02,12050
2.080000e+02,11873
2.100000e+02,12293
2.120000e+02,11923
2.140000e+02,12176
2.160000e+02,12141
2.180000e+02,12222
2.200000e+02,12218
2.220000e+02,12299
2.240000e+02,12231
2.260000e+02,12278
2.280000e+02,12367
2.300000e+02,12667
2.320000e+02,12092
2.340000e+02,12040
2.360000e+02,11830
2.380000e+02,11935
2.400000e+02,12208
2.420000e+02,12251
2.440000e+02,11996
2.460000e+02,11803
2.480000e+02,12441
2.500000e+02,12082
2.520000e+02,12121
2.540000e+02,12347
2.560000e+02,11973
2.580000e+02,11983
2.600000e+02,12064
2.620000e+02,11802
2.640000e+02,11464
2.660000e+02,12067
2.680000e+02,11931
2.700000e+02,11961
2.720000e+02,12101
2.740000e+02,11961
2.760000e+02,11823
2.780000e+02,11706
2.800000e+02,11705
2.820000e+02,12129
