0.0000000,0.0000031
2.0000000,0.0682957
4.0000000,0.0750843
6.0000000,0.0871738
8.0000000,0.0922950
10.0000000,0.1009053
12.0000000,0.0932618
14.0000000,0.1013378
16.0000000,0.1071889
18.0000000,0.0988574
20.0000000,0.0962707
22.0000000,0.1016283
24.0000000,0.1031707
26.0000000,0.1057463
28.0000000,0.1098613
30.0000000,0.1177491
32.0000000,0.1230899
34.0000000,0.1197714
36.0000000,0.1214825
38.0000000,0.1248887
40.0000000,0.1281248
42.0000000,0.1225029
44.0000000,0.1255764
46.0000000,0.1326726
48.0000000,0.1407505
50.0000000,0.1462327
52.0000000,0.1445641
54.0000000,0.1499118
56.0000000,0.1673388
58.0000000,0.1599474
60.0000000,0.1535610
62.0000000,0.1542893
64.0000000,0.1477806
66.0000000,0.1528494
68.0000000,0.1533264
70.0000000,0.1638793
72.0000000,0.1505113
74.0000000,0.1481326
76.0000000,0.1502151
78.0000000,0.1621379
80.0000000,0.1547204
82.0000000,0.1664072
84.0000000,0.1650930
86.0000000,0.1509447
88.0000000,0.1642061
90.0000000,0.1657430
92.0000000,0.1669146
94.0000000,0.1812519
96.0000000,0.1783423
98.0000000,0.1907258
100.0000000,0.1984844
102.0000000,0.2044253
104.0000000,0.2038386
106.0000000,0.2046655
108.0000000,0.1996011
110.0000000,0.1819987
112.0000000,0.1746635
114.0000000,0.1748233
116.0000000,0.1696761
118.0000000,0.1651409
120.0000000,0.1603815
122.0000000,0.1583667
124.0000000,0.1560282
126.0000000,0.1681438
128.0000000,0.1716068
130.0000000,0.1766019
132.0000000,0.1846743
134.0000000,0.1837753
136.0000000,0.1671509
138.0000000,0.1791624
140.0000000,0.1901068
142.0000000,0.1978676
144.0000000,0.1980562
146.0000000,0.1961286
148.0000000,0.1963283
150.0000000,0.2076419
152.0000000,0.2129587
154.0000000,0.2139633
156.0000000,0.2076333
158.0000000,0.2023800
160.0000000,0.1923958
162.0000000,0.2047038
164.0000000,0.2050199
166.0000000,0.2001646
168.0000000,0.1994628
170.0000000,0.2063149
172.0000000,0.2057072
174.0000000,0.1978935
176.0000000,0.2076324
178.0000000,0.2019846
180.0000000,0.2013762
182.0000000,0.2053294
184.0000000,0.1993191
186.0000000,0.2037806
188.0000000,0.2044315
190.0000000,0.1988531
192.0000000,0.1951998
194.0000000,0.1998045
196.0000000,0.2041623
198.0000000,0.2067751
200.0000000,0.2040924
202.0000000,0.2124396
204.0000000,0.2182387
206.0000000,0.2289093
208.0000000,0.2282426
210.0000000,0.2300336
212.0000000,0.2249099
214.0000000,0.2216994
216.0000000,0.2198000
218.0000000,0.2175713
220.0000000,0.2240333
222.0000000,0.2263441
224.0000000,0.2220863
226.0000000,0.2289582
228.0000000,0.2307869
230.0000000,0.2270499
232.0000000,0.2327981
234.0000000,0.2227348
236.0000000,0.2320453
238.0000000,0.2498466
240.0000000,0.2450660
242.0000000,0.2373742
244.0000000,0.2353613
246.0000000,0.2395280
248.0000000,0.2461981
250.0000000,0.2471328
252.0000000,0.2462135
254.0000000,0.2518311
256.0000000,0.2520160
258.0000000,0.2580404
260.0000000,0.2649542
262.0000000,0.2688541
264.0000000,0.2879564
266.0000000,0.2920676
268.0000000,0.2932713
270.0000000,0.2981852
272.0000000,0.2886777
274.0000000,0.2716535
276.0000000,0.2608980
278.0000000,0.2691939
280.0000000,0.2763730
282.0000000,0.2750369
284.0000000,0.2838686
286.0000000,0.2860436
288.0000000,0.2714103
290.0000000,0.2795398
292.0000000,0.2675827
294.0000000,0.2737810
296.0000000,0.2829741
298.0000000,0.2812393
300.0000000,0.2883169
302.0000000,0.2808034
304.0000000,0.2765827
306.0000000,0.2667252
308.0000000,0.2614920
310.0000000,0.2594199
312.0000000,0.2578921
314.0000000,0.2721180
316.0000000,0.2726325
318.0000000,0.2900280
320.0000000,0.2823338
322.0000000,0.2738064
324.0000000,0.2774082
326.0000000,0.2799405
328.0000000,0.2677993
330.0000000,0.2646996
332.0000000,0.2669732
334.0000000,0.2648654
336.0000000,0.2667856
338.0000000,0.2759205
340.0000000,0.2655026
342.0000000,0.2616276
344.0000000,0.2503122
346.0000000,0.2605115
348.0000000,0.2553742
350.0000000,0.2610887
352.0000000,0.2497174
354.0000000,0.2593610
356.0000000,0.2689249
358.0000000,0.2611636
360.0000000,0.2696824
362.0000000,0.2825115
364.0000000,0.2672500
366.0000000,0.2716264
368.0000000,0.2855643
370.0000000,0.2852745
372.0000000,0.3011745
374.0000000,0.3039266
376.0000000,0.3119231
378.0000000,0.3072793
380.0000000,0.3138382
382.0000000,0.3173389
384.0000000,0.3226826
386.0000000,0.3306737
388.0000000,0.3389471
390.0000000,0.3357746
392.0000000,0.3424270
394.0000000,0.3432099
396.0000000,0.3505500
398.0000000,0.3469270
400.0000000,0.3523357
402.0000000,0.3598841
404.0000000,0.3609656
406.0000000,0.3677126
408.0000000,0.3689033
410.0000000,0.3681301
412.0000000,0.3731952
414.0000000,0.3763537
416.0000000,0.3892802
418.0000000,0.3803487
420.0000000,0.3828256
422.0000000,0.3850695
424.0000000,0.3925279
426.0000000,0.3991416
428.0000000,0.4048223
430.0000000,0.4027936
432.0000000,0.3991836
434.0000000,0.3935817
436.0000000,0.3923372
438.0000000,0.3910363
440.0000000,0.4006846
442.0000000,0.3964038
444.0000000,0.3971984
446.0000000,0.3950552
448.0000000,0.4032914
450.0000000,0.4015594
452.0000000,0.3917313
454.0000000,0.3924085
456.0000000,0.3935489
458.0000000,0.3939380
460.0000000,0.4071103
462.0000000,0.4211681
464.0000000,0.4362482
466.0000000,0.4302407
468.0000000,0.4258922
470.0000000,0.4254524
472.0000000,0.4314687
474.0000000,0.4373830
476.0000000,0.4319870
478.0000000,0.4350647
480.0000000,0.4262640
482.0000000,0.4254564
484.0000000,0.4246774
486.0000000,0.4115752
488.0000000,0.3977926
490.0000000,0.3848301
492.0000000,0.3784564
494.0000000,0.3723070
496.0000000,0.3543943
498.0000000,0.3506214
500.0000000,0.3496021
502.0000000,0.3381237
504.0000000,0.3218912
506.0000000,0.3175192
508.0000000,0.3349528
510.0000000,0.3310885
512.0000000,0.3362076
514.0000000,0.3429528
516.0000000,0.3470183
518.0000000,0.3382727
520.0000000,0.3460052
522.0000000,0.3481822
524.0000000,0.3464158
526.0000000,0.3581686
528.0000000,0.3644281
530.0000000,0.3708128
532.0000000,0.3724186
534.0000000,0.3676736
536.0000000,0.3615371
538.0000000,0.3662984
540.0000000,0.3641236
542.0000000,0.3678577
544.0000000,0.3690321
546.0000000,0.3734510
548.0000000,0.3745558
550.0000000,0.3723250
552.0000000,0.3615387
554.0000000,0.3666609
556.0000000,0.3620273
558.0000000,0.3575191
560.0000000,0.3596541
562.0000000,0.3642685
564.0000000,0.3854787
566.0000000,0.3806280
568.0000000,0.3819204
570.0000000,0.3736010
572.0000000,0.3786434
