time_ps,mindist_nm
2.109000e+04,1.349073e-01
2.110000e+04,1.338246e-01
2.111000e+04,1.295260e-01
2.112000e+04,1.316243e-01
2.113000e+04,1.359007e-01
2.114000e+04,1.316739e-01
2.115000e+04,1.328080e-01
2.116000e+04,1.346218e-01
2.117000e+04,1.345696e-01
2.118000e+04,1.334505e-01
2.119000e+04,1.339627e-01
2.120000e+04,1.367847e-01
2.121000e+04,1.357831e-01
2.122000e+04,1.310764e-01
2.123000e+04,1.343614e-01
2.124000e+04,1.337570e-01
2.125000e+04,1.336076e-01
2.126000e+04,1.302651e-01
2.127000e+04,1.327553e-01
2.128000e+04,1.305221e-01
2.129000e+04,1.349962e-01
2.130000e+04,1.338581e-01
2.131000e+04,1.324537e-01
2.132000e+04,1.301462e-01
2.133000e+04,1.362572e-01
2.134000e+04,1.353995e-01
2.135000e+04,1.310917e-01
2.136000e+04,1.308015e-01
2.137000e+04,1.313431e-01
2.138000e+04,1.320227e-01
2.139000e+04,1.318710e-01
2.140000e+04,1.329550e-01
2.141000e+04,1.319280e-01
2.142000e+04,1.314763e-01
2.143000e+04,1.330939e-01
2.144000e+04,1.336788e-01
2.145000e+04,1.320228e-01
2.146000e+04,1.305605e-01
2.147000e+04,1.325368e-01
2.148000e+04,1.294062e-01
2.149000e+04,1.319698e-01
2.150000e+04,1.302458e-01
2.151000e+04,1.336302e-01
2.152000e+04,1.313506e-01
2.153000e+04,1.301115e-01
2.154000e+04,1.314572e-01
2.155000e+04,1.323822e-01
2.156000e+04,1.332968e-01
2.157000e+04,1.297574e-01
2.158000e+04,1.350741e-01
2.159000e+04,1.353734e-01
2.160000e+04,1.343616e-01
2.161000e+04,1.352553e-01
2.162000e+04,1.340075e-01
2.163000e+04,1.316777e-01
2.164000e+04,1.266609e-01
2.165000e+04,1.325634e-01
2.166000e+04,1.320758e-01
2.167000e+04,1.344655e-01
2.168000e+04,1.300499e-01
2.169000e+04,1.314002e-01
2.170000e+04,1.346811e-01
2.171000e+04,1.307287e-01
2.172000e+04,1.332403e-01
2.173000e+04,1.323821e-01
2.174000e+04,1.338805e-01
2.175000e+04,1.316092e-01
2.176000e+04,1.326123e-01
2.177000e+04,1.300691e-01
2.178000e+04,1.315258e-01
2.179000e+04,1.317990e-01
2.180000e+04,1.365760e-01
2.181000e+04,1.349594e-01
2.182000e+04,1.352664e-01
2.183000e+04,1.318977e-01
2.184000e+04,1.328573e-01
2.185000e+04,1.345549e-01
2.186000e+04,1.292516e-01
2.187000e+04,1.343800e-01
2.188000e+04,1.303687e-01
2.189000e+04,1.337609e-01
2.190000e+04,1.315787e-01
2.191000e+04,1.320908e-01
2.192000e+04,1.337535e-01
2.193000e+04,1.328343e-01
2.194000e+04,1.293098e-01
2.195000e+04,1.342870e-01
2.196000e+04,1.351335e-01
2.197000e+04,1.341268e-01
2.198000e+04,1.343206e-01
2.199000e+04,1.296186e-01
2.200000e+04,1.354881e-01
2.201000e+04,1.315789e-01
2.202000e+04,1.320984e-01
2.203000e+04,1.342012e-01
2.204000e+04,1.302689e-01
2.205000e+04,1.302650e-01
2.206000e+04,1.307748e-01
2.207000e+04,1.328344e-01
2.208000e+04,1.353994e-01
2.209000e+04,1.336376e-01
2.210000e+04,1.323819e-01
2.211000e+04,1.317193e-01
2.212000e+04,1.336190e-01
2.213000e+04,1.340150e-01
2.214000e+04,1.315866e-01
2.215000e+04,1.311068e-01
2.216000e+04,1.298423e-01
2.217000e+04,1.329699e-01
2.218000e+04,1.349111e-01
2.219000e+04,1.327665e-01
2.220000e+04,1.341640e-01
2.221000e+04,1.336674e-01
2.222000e+04,1.348407e-01
2.223000e+04,1.339627e-01
2.224000e+04,1.358860e-01
2.225000e+04,1.331090e-01
2.226000e+04,1.320341e-01
2.227000e+04,1.330790e-01
2.228000e+04,1.301116e-01
2.229000e+04,1.299616e-01
2.230000e+04,1.324729e-01
2.231000e+04,1.337536e-01
2.232000e+04,1.335889e-01
2.233000e+04,1.305718e-01
2.234000e+04,1.382353e-01
2.235000e+04,1.330978e-01
2.236000e+04,1.311717e-01
2.237000e+04,1.366383e-01
2.238000e+04,1.352184e-01
2.239000e+04,1.346515e-01
2.240000e+04,1.353846e-01
2.241000e+04,1.300501e-01
2.242000e+04,1.313811e-01
2.243000e+04,1.324462e-01
2.244000e+04,1.337685e-01
2.245000e+04,1.332290e-01
2.246000e+04,1.320228e-01
2.247000e+04,1.320832e-01
2.248000e+04,1.325781e-01
2.249000e+04,1.330751e-01
2.250000e+04,1.284251e-01
2.251000e+04,1.307668e-01
2.252000e+04,1.338208e-01
2.253000e+04,1.304224e-01
2.254000e+04,1.345884e-01
2.255000e+04,1.316130e-01
2.256000e+04,1.328156e-01
2.257000e+04,1.319317e-01
2.258000e+04,1.320642e-01
2.259000e+04,1.335702e-01
2.260000e+04,1.324951e-01
2.261000e+04,1.325859e-01
2.262000e+04,1.299461e-01
2.263000e+04,1.330263e-01
2.264000e+04,1.348963e-01
2.265000e+04,1.292827e-01
2.266000e+04,1.344841e-01
2.267000e+04,1.299577e-01
2.268000e+04,1.341790e-01
2.269000e+04,1.343315e-01
2.270000e+04,1.350185e-01
2.271000e+04,1.306290e-01
2.272000e+04,1.336040e-01
2.273000e+04,1.294333e-01
2.274000e+04,1.353699e-01
2.275000e+04,1.323406e-01
2.276000e+04,1.318560e-01
2.277000e+04,1.322348e-01
2.278000e+04,1.352110e-01
2.279000e+04,1.350850e-01
2.280000e+04,1.300192e-01
2.281000e+04,1.357166e-01
2.282000e+04,1.287904e-01
2.283000e+04,1.329811e-01
2.284000e+04,1.340038e-01
2.285000e+04,1.340485e-01
2.286000e+04,1.321855e-01
2.287000e+04,1.286585e-01
2.288000e+04,1.330790e-01
2.289000e+04,1.343502e-01
2.290000e+04,1.283004e-01
2.291000e+04,1.310192e-01
2.292000e+04,1.337049e-01
2.293000e+04,1.308013e-01
2.294000e+04,1.327441e-01
2.295000e+04,1.301576e-01
2.296000e+04,1.312135e-01
2.297000e+04,1.293561e-01
2.298000e+04,1.344097e-01
2.299000e+04,1.326801e-01
2.300000e+04,1.314878e-01
2.301000e+04,1.308816e-01
2.302000e+04,1.340858e-01
2.303000e+04,1.321250e-01
2.304000e+04,1.320228e-01
2.305000e+04,1.331614e-01
2.306000e+04,1.306369e-01
2.307000e+04,1.305564e-01
2.308000e+04,1.330902e-01
2.309000e+04,1.326538e-01
2.310000e+04,1.333341e-01
2.311000e+04,1.317611e-01
2.312000e+04,1.296342e-01
2.313000e+04,1.294103e-01
2.314000e+04,1.332855e-01
2.315000e+04,1.313353e-01
2.316000e+04,1.362167e-01
2.317000e+04,1.295416e-01
2.318000e+04,1.358861e-01
2.319000e+04,1.328232e-01
2.320000e+04,1.312212e-01
2.321000e+04,1.334991e-01
2.322000e+04,1.354326e-01
2.323000e+04,1.329097e-01
2.324000e+04,1.327742e-01
2.325000e+04,1.306752e-01
2.326000e+04,1.324612e-01
2.327000e+04,1.365759e-01
2.328000e+04,1.322347e-01
2.329000e+04,1.317042e-01
2.330000e+04,1.311297e-01
2.331000e+04,1.278514e-01
2.332000e+04,1.341045e-01
2.333000e+04,1.329963e-01
2.334000e+04,1.322045e-01
2.335000e+04,1.327781e-01
2.336000e+04,1.322347e-01
2.337000e+04,1.300770e-01
2.338000e+04,1.301500e-01
2.339000e+04,1.316661e-01
2.340000e+04,1.332292e-01
2.341000e+04,1.300232e-01
2.342000e+04,1.331390e-01
2.343000e+04,1.307631e-01
2.344000e+04,1.341232e-01
2.345000e+04,1.303879e-01
2.346000e+04,1.342274e-01
2.347000e+04,1.333040e-01
2.348000e+04,1.312327e-01
2.349000e+04,1.314267e-01
2.350000e+04,1.316130e-01
2.351000e+04,1.325368e-01
2.352000e+04,1.334168e-01
2.353000e+04,1.331053e-01
2.354000e+04,1.311298e-01
2.355000e+04,1.315865e-01
2.356000e+04,1.326387e-01
2.357000e+04,1.336937e-01
2.358000e+04,1.344210e-01
2.359000e+04,1.364478e-01
2.360000e+04,1.326535e-01
2.361000e+04,1.340522e-01
2.362000e+04,1.307707e-01
2.363000e+04,1.332292e-01
2.364000e+04,1.313087e-01
2.365000e+04,1.292323e-01
2.366000e+04,1.324161e-01
2.367000e+04,1.327404e-01
2.368000e+04,1.309350e-01
2.369000e+04,1.319203e-01
2.370000e+04,1.348222e-01
2.371000e+04,1.330639e-01
2.372000e+04,1.314343e-01
2.373000e+04,1.306062e-01
2.374000e+04,1.313850e-01
2.375000e+04,1.304338e-01
2.376000e+04,1.325895e-01
2.377000e+04,1.340226e-01
2.378000e+04,1.354731e-01
2.379000e+04,1.277106e-01
2.380000e+04,1.306942e-01
2.381000e+04,1.323822e-01
2.382000e+04,1.351333e-01
2.383000e+04,1.340521e-01
2.384000e+04,1.316740e-01
2.385000e+04,1.344397e-01
2.386000e+04,1.351815e-01
2.387000e+04,1.329098e-01
2.388000e+04,1.324538e-01
2.389000e+04,1.339066e-01
2.390000e+04,1.311069e-01
2.391000e+04,1.295259e-01
2.392000e+04,1.317309e-01
2.393000e+04,1.314153e-01
2.394000e+04,1.263053e-01
2.395000e+04,1.346922e-01
2.396000e+04,1.350742e-01
2.397000e+04,1.343019e-01
2.398000e+04,1.295454e-01
2.399000e+04,1.317271e-01
2.400000e+04,1.334992e-01
2.401000e+04,1.307897e-01
2.402000e+04,1.348666e-01
2.403000e+04,1.338692e-01
2.404000e+04,1.335703e-01
2.405000e+04,1.319090e-01
2.406000e+04,1.309694e-01
2.407000e+04,1.334091e-01
2.408000e+04,1.308360e-01
2.409000e+04,1.300845e-01
2.410000e+04,1.319850e-01
2.411000e+04,1.296495e-01
2.412000e+04,1.311296e-01
2.413000e+04,1.335890e-01
2.414000e+04,1.281640e-01
2.415000e+04,1.304950e-01
2.416000e+04,1.335589e-01
2.417000e+04,1.308244e-01
2.418000e+04,1.301730e-01
2.419000e+04,1.325255e-01
2.420000e+04,1.335813e-01
2.421000e+04,1.314762e-01
2.422000e+04,1.311564e-01
2.423000e+04,1.335887e-01
2.424000e+04,1.286117e-01
2.425000e+04,1.333942e-01
2.426000e+04,1.315940e-01
2.427000e+04,1.305909e-01
2.428000e+04,1.334801e-01
2.429000e+04,1.299038e-01
2.430000e+04,1.330000e-01
2.431000e+04,1.344804e-01
2.432000e+04,1.341864e-01
2.433000e+04,1.322914e-01
2.434000e+04,1.315522e-01
2.435000e+04,1.318560e-01
2.436000e+04,1.317800e-01
2.437000e+04,1.307747e-01
2.438000e+04,1.361066e-01
2.439000e+04,1.290002e-01
2.440000e+04,1.323064e-01
2.441000e+04,1.326686e-01
2.442000e+04,1.339626e-01
2.443000e+04,1.350667e-01
2.444000e+04,1.329812e-01
2.445000e+04,1.320682e-01
2.446000e+04,1.307441e-01
2.447000e+04,1.342161e-01
2.448000e+04,1.360295e-01
2.449000e+04,1.337944e-01
2.450000e+04,1.294603e-01
2.451000e+04,1.312782e-01
2.452000e+04,1.316891e-01
2.453000e+04,1.334953e-01
2.454000e+04,1.345734e-01
2.455000e+04,1.306676e-01
2.456000e+04,1.324310e-01
2.457000e+04,1.332555e-01
2.458000e+04,1.325746e-01
2.459000e+04,1.280158e-01
2.460000e+04,1.352370e-01
2.461000e+04,1.318217e-01
2.462000e+04,1.315637e-01
2.463000e+04,1.300231e-01
2.464000e+04,1.295838e-01
2.465000e+04,1.328682e-01
2.466000e+04,1.336974e-01
2.467000e+04,1.332891e-01
2.468000e+04,1.339143e-01
2.469000e+04,1.301463e-01
2.470000e+04,1.358969e-01
2.471000e+04,1.309810e-01
2.472000e+04,1.301924e-01
2.473000e+04,1.355656e-01
2.474000e+04,1.336376e-01
2.475000e+04,1.330450e-01
2.476000e+04,1.337496e-01
2.477000e+04,1.381304e-01
2.478000e+04,1.314040e-01
2.479000e+04,1.334541e-01
2.480000e+04,1.311260e-01
2.481000e+04,1.372006e-01
2.482000e+04,1.304072e-01
2.483000e+04,1.353294e-01
2.484000e+04,1.313850e-01
2.485000e+04,1.328270e-01
2.486000e+04,1.337796e-01
2.487000e+04,1.330038e-01
2.488000e+04,1.320531e-01
2.489000e+04,1.353626e-01
2.490000e+04,1.323516e-01
2.491000e+04,1.286001e-01
2.492000e+04,1.311640e-01
2.493000e+04,1.306293e-01
2.494000e+04,1.347629e-01
2.495000e+04,1.312784e-01
2.496000e+04,1.335815e-01
2.497000e+04,1.354768e-01
2.498000e+04,1.342609e-01
2.499000e+04,1.292323e-01
2.500000e+04,1.350297e-01
2.501000e+04,1.355065e-01
2.502000e+04,1.334540e-01
2.503000e+04,1.327555e-01
2.504000e+04,1.351813e-01
2.505000e+04,1.316587e-01
2.506000e+04,1.317801e-01
2.507000e+04,1.334054e-01
2.508000e+04,1.329662e-01
2.509000e+04,1.309428e-01
2.510000e+04,1.335890e-01
2.511000e+04,1.307250e-01
2.512000e+04,1.328233e-01
2.513000e+04,1.335402e-01
2.514000e+04,1.281990e-01
2.515000e+04,1.322043e-01
2.516000e+04,1.313813e-01
2.517000e+04,1.333678e-01
2.518000e+04,1.344841e-01
2.519000e+04,1.345361e-01
2.520000e+04,1.322650e-01
2.521000e+04,1.328196e-01
2.522000e+04,1.308013e-01
2.523000e+04,1.337273e-01
2.524000e+04,1.340747e-01
2.525000e+04,1.307133e-01
2.526000e+04,1.324953e-01
2.527000e+04,1.298306e-01
2.528000e+04,1.332742e-01
2.529000e+04,1.334579e-01
2.530000e+04,1.295336e-01
2.531000e+04,1.335439e-01
2.532000e+04,1.319812e-01
2.533000e+04,1.325520e-01
2.534000e+04,1.309350e-01
2.535000e+04,1.333080e-01
2.536000e+04,1.336601e-01
2.537000e+04,1.320000e-01
2.538000e+04,1.306063e-01
2.539000e+04,1.303454e-01
2.540000e+04,1.330601e-01
2.541000e+04,1.299268e-01
2.542000e+04,1.312746e-01
2.543000e+04,1.349778e-01
2.544000e+04,1.294179e-01
2.545000e+04,1.313812e-01
2.546000e+04,1.345029e-01
2.547000e+04,1.318522e-01
2.548000e+04,1.347962e-01
2.549000e+04,1.315560e-01
2.550000e+04,1.318562e-01
2.551000e+04,1.357828e-01
2.552000e+04,1.339924e-01
2.553000e+04,1.348519e-01
2.554000e+04,1.339926e-01
2.555000e+04,1.344173e-01
2.556000e+04,1.316246e-01
2.557000e+04,1.303879e-01
2.558000e+04,1.292943e-01
2.559000e+04,1.346773e-01
2.560000e+04,1.335890e-01
2.561000e+04,1.354511e-01
2.562000e+04,1.327629e-01
2.563000e+04,1.325217e-01
2.564000e+04,1.308551e-01
2.565000e+04,1.335103e-01
2.566000e+04,1.336675e-01
2.567000e+04,1.320796e-01
2.568000e+04,1.333941e-01
2.569000e+04,1.347221e-01
2.570000e+04,1.306522e-01
2.571000e+04,1.324876e-01
2.572000e+04,1.307441e-01
2.573000e+04,1.319205e-01
2.574000e+04,1.324350e-01
2.575000e+04,1.306637e-01
2.576000e+04,1.322194e-01
2.577000e+04,1.317915e-01
2.578000e+04,1.280975e-01
2.579000e+04,1.328572e-01
2.580000e+04,1.297305e-01
2.581000e+04,1.342647e-01
2.582000e+04,1.306483e-01
2.583000e+04,1.326350e-01
2.584000e+04,1.310192e-01
2.585000e+04,1.339590e-01
2.586000e+04,1.327326e-01
2.587000e+04,1.311869e-01
2.588000e+04,1.305374e-01
2.589000e+04,1.283978e-01
2.590000e+04,1.332855e-01
2.591000e+04,1.337798e-01
2.592000e+04,1.316548e-01
2.593000e+04,1.281016e-01
2.594000e+04,1.298230e-01
2.595000e+04,1.329097e-01
2.596000e+04,1.302536e-01
2.597000e+04,1.300693e-01
2.598000e+04,1.340187e-01
2.599000e+04,1.334653e-01
2.600000e+04,1.306486e-01
2.601000e+04,1.280977e-01
2.602000e+04,1.311906e-01
2.603000e+04,1.316131e-01
2.604000e+04,1.351628e-01
2.605000e+04,1.306140e-01
2.606000e+04,1.322915e-01
2.607000e+04,1.345398e-01
2.608000e+04,1.339925e-01
2.609000e+04,1.335065e-01
2.610000e+04,1.316548e-01
2.611000e+04,1.316852e-01
2.612000e+04,1.320340e-01
2.613000e+04,1.312934e-01
2.614000e+04,1.345138e-01
2.615000e+04,1.309352e-01
2.616000e+04,1.311067e-01
2.617000e+04,1.343168e-01
2.618000e+04,1.342386e-01
2.619000e+04,1.278437e-01
2.620000e+04,1.298536e-01
2.621000e+04,1.311527e-01
2.622000e+04,1.314723e-01
2.623000e+04,1.319471e-01
2.624000e+04,1.344395e-01
2.625000e+04,1.324427e-01
2.626000e+04,1.330376e-01
2.627000e+04,1.325483e-01
2.628000e+04,1.297499e-01
2.629000e+04,1.322120e-01
2.630000e+04,1.318296e-01
2.631000e+04,1.370072e-01
2.632000e+04,1.298423e-01
2.633000e+04,1.297805e-01
2.634000e+04,1.288603e-01
2.635000e+04,1.307402e-01
2.636000e+04,1.322346e-01
2.637000e+04,1.294220e-01
2.638000e+04,1.337049e-01
2.639000e+04,1.325782e-01
2.640000e+04,1.340223e-01
2.641000e+04,1.351517e-01
2.642000e+04,1.354843e-01
2.643000e+04,1.319433e-01
2.644000e+04,1.316663e-01
2.645000e+04,1.331503e-01
2.646000e+04,1.319469e-01
2.647000e+04,1.341864e-01
2.648000e+04,1.322045e-01
2.649000e+04,1.313813e-01
2.650000e+04,1.320529e-01
2.651000e+04,1.311069e-01
2.652000e+04,1.328495e-01
2.653000e+04,1.294488e-01
2.654000e+04,1.315370e-01
2.655000e+04,1.355619e-01
2.656000e+04,1.338095e-01
2.657000e+04,1.295646e-01
2.658000e+04,1.345550e-01
2.659000e+04,1.320190e-01
2.660000e+04,1.331540e-01
2.661000e+04,1.359818e-01
2.662000e+04,1.314878e-01
2.663000e+04,1.321967e-01
2.664000e+04,1.317499e-01
2.665000e+04,1.313240e-01
2.666000e+04,1.320832e-01
2.667000e+04,1.285846e-01
2.668000e+04,1.311562e-01
2.669000e+04,1.311220e-01
2.670000e+04,1.346551e-01
2.671000e+04,1.347182e-01
2.672000e+04,1.313430e-01
2.673000e+04,1.313544e-01
2.674000e+04,1.340635e-01
2.675000e+04,1.300615e-01
2.676000e+04,1.344509e-01
2.677000e+04,1.329096e-01
2.678000e+04,1.356281e-01
2.679000e+04,1.383258e-01
2.680000e+04,1.305794e-01
2.681000e+04,1.298805e-01
2.682000e+04,1.332553e-01
2.683000e+04,1.294373e-01
2.684000e+04,1.332179e-01
2.685000e+04,1.311297e-01
2.686000e+04,1.321931e-01
2.687000e+04,1.357938e-01
2.688000e+04,1.317003e-01
2.689000e+04,1.288951e-01
2.690000e+04,1.337200e-01
2.691000e+04,1.335704e-01
2.692000e+04,1.295222e-01
2.693000e+04,1.321892e-01
2.694000e+04,1.306368e-01
2.695000e+04,1.319318e-01
2.696000e+04,1.321706e-01
2.697000e+04,1.331054e-01
2.698000e+04,1.316093e-01
2.699000e+04,1.322311e-01
2.700000e+04,1.316890e-01
2.701000e+04,1.282108e-01
2.702000e+04,1.333792e-01
2.703000e+04,1.335177e-01
2.704000e+04,1.316892e-01
2.705000e+04,1.309238e-01
2.706000e+04,1.327667e-01
2.707000e+04,1.315941e-01
2.708000e+04,1.317155e-01
2.709000e+04,1.347999e-01
2.710000e+04,1.351333e-01
2.711000e+04,1.311564e-01
2.712000e+04,1.323747e-01
2.713000e+04,1.327066e-01
2.714000e+04,1.338469e-01
2.715000e+04,1.317724e-01
2.716000e+04,1.310459e-01
2.717000e+04,1.349889e-01
2.718000e+04,1.353736e-01
2.719000e+04,1.285225e-01
2.720000e+04,1.322006e-01
2.721000e+04,1.323972e-01
2.722000e+04,1.362461e-01
2.723000e+04,1.327479e-01
2.724000e+04,1.354991e-01
2.725000e+04,1.365321e-01
2.726000e+04,1.312213e-01
2.727000e+04,1.296341e-01
2.728000e+04,1.304337e-01
2.729000e+04,1.319281e-01
2.730000e+04,1.321441e-01
2.731000e+04,1.363011e-01
2.732000e+04,1.343466e-01
2.733000e+04,1.347479e-01
2.734000e+04,1.370840e-01
2.735000e+04,1.251717e-01
2.736000e+04,1.340484e-01
2.737000e+04,1.330338e-01
2.738000e+04,1.324765e-01
2.739000e+04,1.343317e-01
2.740000e+04,1.308472e-01
2.741000e+04,1.329510e-01
2.742000e+04,1.338208e-01
2.743000e+04,1.310496e-01
2.744000e+04,1.321893e-01
2.745000e+04,1.303264e-01
2.746000e+04,1.318939e-01
2.747000e+04,1.283043e-01
2.748000e+04,1.292866e-01
2.749000e+04,1.337160e-01
